date,open_price,high_price,low_price,close_price,volume,adjclose_price
2017-08-07,21.940000534057617,22.26000022888184,21.82999992370605,22.170000076293945,1277600.0,18.619781494140625
2017-08-08,22.200000762939453,22.3700008392334,21.899999618530277,21.940000534057617,1422500.0,18.42661476135254
2017-08-09,21.75,22.1200008392334,21.6200008392334,22.07999992370605,1503500.0,18.544193267822266
2017-08-10,21.90999984741211,21.90999984741211,21.459999084472656,21.46999931335449,1521300.0,18.03187561035156
2017-08-11,21.239999771118164,21.82999992370605,21.06999969482422,21.76000022888184,1619300.0,18.27543830871582
2017-08-14,21.950000762939453,21.989999771118164,21.71999931335449,21.850000381469727,1533900.0,18.351024627685547
2017-08-15,21.700000762939453,21.770000457763672,20.780000686645508,20.93000030517578,3888400.0,17.57834815979004
2017-08-16,21.1200008392334,21.489999771118164,21.07999992370605,21.38999938964844,2439400.0,17.964685440063477
2017-08-17,21.3700008392334,21.65999984741211,21.0,21.100000381469727,1939600.0,17.721126556396484
2017-08-18,21.049999237060547,21.32999992370605,20.96999931335449,21.21999931335449,2123500.0,17.821910858154297
2017-08-21,21.15999984741211,21.36000061035156,20.96999931335449,20.979999542236328,1633100.0,17.620342254638672
2017-08-22,21.1200008392334,21.690000534057617,21.09000015258789,21.63999938964844,2473800.0,18.174654006958008
2017-08-23,21.59000015258789,21.81999969482422,21.209999084472656,21.479999542236328,2432900.0,18.0402774810791
2017-08-24,21.75,22.1200008392334,21.649999618530277,21.780000686645508,4234600.0,18.292234420776367
2017-08-25,19.899999618530277,19.940000534057617,18.71999931335449,19.399999618530277,20500700.0,16.293359756469727
2017-08-28,19.40999984741211,19.700000762939453,18.959999084472656,19.149999618530277,5228400.0,16.083393096923828
2017-08-29,18.93000030517578,19.06999969482422,18.63999938964844,18.75,4667700.0,15.74744987487793
2017-08-30,18.75,18.96999931335449,18.68000030517578,18.790000915527344,2210100.0,15.781042098999023
2017-08-31,18.82999992370605,18.8700008392334,18.46999931335449,18.5,2629600.0,15.537482261657717
2017-09-01,18.600000381469727,18.8799991607666,18.600000381469727,18.670000076293945,2344300.0,15.680257797241213
2017-09-05,18.690000534057617,18.959999084472656,18.559999465942383,18.940000534057617,2646000.0,15.907020568847656
2017-09-06,19.0,19.350000381469727,18.989999771118164,19.34000015258789,2920800.0,16.242965698242188
2017-09-07,19.020000457763672,19.34000015258789,18.809999465942383,18.850000381469727,2803000.0,16.14872932434082
2017-09-08,18.850000381469727,19.190000534057617,18.739999771118164,19.149999618530277,2219200.0,16.405738830566406
2017-09-11,19.209999084472656,19.450000762939453,19.1299991607666,19.200000762939453,2204600.0,16.44857406616211
2017-09-12,19.26000022888184,19.940000534057617,19.209999084472656,19.530000686645508,3347000.0,16.731285095214844
2017-09-13,19.600000381469727,20.040000915527344,19.549999237060547,20.020000457763672,1755900.0,17.151065826416016
2017-09-14,20.059999465942383,20.299999237060547,19.88999938964844,20.07999992370605,1921700.0,17.202465057373047
2017-09-15,20.06999969482422,20.440000534057617,20.0,20.290000915527344,2505400.0,17.382373809814453
2017-09-18,20.38999938964844,20.6299991607666,20.100000381469727,20.170000076293945,2095900.0,17.27956771850586
2017-09-19,20.170000076293945,20.26000022888184,19.920000076293945,20.190000534057617,1360300.0,17.296703338623047
2017-09-20,20.1299991607666,20.18000030517578,20.01000022888184,20.100000381469727,1215000.0,17.219600677490234
2017-09-21,20.0,20.190000534057617,19.8700008392334,19.88999938964844,1415500.0,17.03969383239746
2017-09-22,19.8700008392334,20.040000915527344,19.86000061035156,20.01000022888184,1000900.0,17.14249610900879
2017-09-25,20.030000686645508,20.46999931335449,20.01000022888184,20.440000534057617,1158800.0,17.51087760925293
2017-09-26,20.549999237060547,20.770000457763672,20.34000015258789,20.649999618530277,2130100.0,17.690784454345703
2017-09-27,20.780000686645508,20.96999931335449,20.5,20.850000381469727,2048400.0,17.862123489379883
2017-09-28,20.809999465942383,20.93000030517578,20.61000061035156,20.790000915527344,1720900.0,17.81072425842285
2017-09-29,20.799999237060547,20.850000381469727,20.520000457763672,20.65999984741211,1565700.0,17.699350357055664
2017-10-02,20.649999618530277,20.68000030517578,20.350000381469727,20.46999931335449,1559700.0,17.536577224731445
2017-10-03,20.5,20.51000022888184,20.09000015258789,20.209999084472656,1390300.0,17.31383514404297
2017-10-04,20.09000015258789,20.290000915527344,20.030000686645508,20.25,1183800.0,17.348106384277344
2017-10-05,20.299999237060547,20.530000686645508,20.21999931335449,20.520000457763672,1146000.0,17.57941246032715
2017-10-06,20.40999984741211,20.489999771118164,20.020000457763672,20.020000457763672,1651800.0,17.151065826416016
2017-10-09,20.06999969482422,20.25,19.989999771118164,20.149999618530277,1799900.0,17.262435913085938
2017-10-10,20.190000534057617,20.290000915527344,19.950000762939453,20.229999542236328,1763300.0,17.330970764160156
2017-10-11,20.21999931335449,20.21999931335449,19.459999084472656,19.59000015258789,2309000.0,16.782684326171875
2017-10-12,19.59000015258789,19.690000534057617,19.31999969482422,19.5,1775800.0,16.705581665039062
2017-10-13,19.63999938964844,19.770000457763672,19.51000022888184,19.709999084472656,1092900.0,16.885486602783203
2017-10-16,19.690000534057617,19.700000762939453,19.200000762939453,19.40999984741211,1514700.0,16.62847900390625
2017-10-17,19.459999084472656,19.700000762939453,19.350000381469727,19.65999984741211,1251100.0,16.842653274536133
2017-10-18,19.71999931335449,20.09000015258789,19.6200008392334,20.049999237060547,1912200.0,17.17676544189453
2017-10-19,20.01000022888184,20.149999618530277,19.93000030517578,20.049999237060547,1271600.0,17.17676544189453
2017-10-20,20.1299991607666,20.31999969482422,20.040000915527344,20.1299991607666,1690200.0,17.24530029296875
2017-10-23,20.13999938964844,20.549999237060547,20.13999938964844,20.280000686645508,1703600.0,17.37380599975586
2017-10-24,20.420000076293945,20.479999542236328,19.940000534057617,19.959999084472656,1701200.0,17.09966278076172
2017-10-25,19.959999084472656,20.0,19.34000015258789,19.61000061035156,2578400.0,16.799819946289062
2017-10-26,19.549999237060547,19.739999771118164,19.270000457763672,19.51000022888184,2142100.0,16.71415138244629
2017-10-27,19.399999618530277,19.450000762939453,18.920000076293945,19.34000015258789,2230200.0,16.568510055541992
2017-10-30,19.43000030517578,19.46999931335449,18.600000381469727,18.770000457763672,2252000.0,16.0801944732666
2017-10-31,18.88999938964844,19.040000915527344,18.59000015258789,18.690000534057617,2193900.0,16.01165771484375
2017-11-01,18.670000076293945,18.950000762939453,18.530000686645508,18.600000381469727,2488700.0,15.934556007385254
2017-11-02,18.600000381469727,18.600000381469727,18.21999931335449,18.51000022888184,2904600.0,15.857452392578123
2017-11-03,18.5,18.549999237060547,18.100000381469727,18.100000381469727,2020400.0,15.506206512451172
2017-11-06,18.06999969482422,18.209999084472656,17.709999084472656,17.829999923706055,3049000.0,15.274898529052734
2017-11-07,17.8799991607666,17.989999771118164,17.06999969482422,17.110000610351562,2844400.0,14.65807819366455
2017-11-08,17.170000076293945,17.290000915527344,16.979999542236328,17.200000762939453,2230400.0,14.735182762145996
2017-11-09,17.139999389648438,17.989999771118164,17.110000610351562,17.559999465942383,2862900.0,15.043591499328612
2017-11-10,17.420000076293945,17.420000076293945,16.219999313354492,16.43000030517578,5787400.0,14.075525283813477
2017-11-13,16.43000030517578,16.84000015258789,15.90999984741211,16.200000762939453,4374700.0,13.878483772277832
2017-11-14,16.100000381469727,16.3799991607666,15.850000381469728,16.190000534057617,3517800.0,13.869917869567873
2017-11-15,16.079999923706055,16.5,15.850000381469728,16.0,3821500.0,13.707143783569336
2017-11-16,16.010000228881836,16.790000915527344,16.010000228881836,16.18000030517578,4855100.0,13.861350059509276
2017-11-17,16.309999465942383,16.579999923706055,16.149999618530273,16.309999465942383,3194500.0,13.972721099853516
2017-11-20,16.399999618530273,16.459999084472656,16.030000686645508,16.440000534057617,3796700.0,14.08409023284912
2017-11-21,16.5,16.790000915527344,16.260000228881836,16.729999542236328,9352400.0,14.33253288269043
2017-11-22,17.850000381469727,18.700000762939453,17.299999237060547,17.3700008392334,20142400.0,14.880820274353027
2017-11-24,17.43000030517578,18.18000030517578,17.350000381469727,17.420000076293945,6474200.0,14.923653602600098
2017-11-27,17.59000015258789,18.190000534057617,17.59000015258789,18.170000076293945,5846800.0,15.566176414489746
2017-11-28,18.170000076293945,19.059999465942383,18.170000076293945,19.020000457763672,5883400.0,16.29436683654785
2017-11-29,19.09000015258789,19.690000534057617,19.059999465942383,19.520000457763672,6477300.0,16.72271728515625
2017-11-30,19.21999931335449,19.34000015258789,18.700000762939453,18.75,5024700.0,16.381973266601562
2017-12-01,18.729999542236328,19.15999984741211,18.479999542236328,18.770000457763672,3831900.0,16.399446487426758
2017-12-04,19.040000915527344,19.86000061035156,18.989999771118164,19.399999618530277,4361300.0,16.949880599975586
2017-12-05,19.530000686645508,19.649999618530277,18.950000762939453,19.270000457763672,3080900.0,16.836299896240234
2017-12-06,19.270000457763672,19.350000381469727,18.93000030517578,19.01000022888184,2430300.0,16.609134674072266
2017-12-07,18.989999771118164,19.149999618530277,18.61000061035156,18.6299991607666,3277300.0,16.27712631225586
2017-12-08,18.8799991607666,19.3799991607666,18.670000076293945,19.200000762939453,3142100.0,16.77513885498047
2017-12-11,19.280000686645508,19.36000061035156,18.670000076293945,19.06999969482422,3652500.0,16.661556243896484
2017-12-12,19.149999618530277,19.299999237060547,18.959999084472656,19.11000061035156,2532900.0,16.69650650024414
2017-12-13,19.100000381469727,19.15999984741211,18.61000061035156,18.670000076293945,3086600.0,16.312074661254883
2017-12-14,18.809999465942383,18.93000030517578,18.34000015258789,18.3799991607666,2818100.0,16.058698654174805
2017-12-15,18.440000534057617,18.57999992370605,18.170000076293945,18.34000015258789,3875200.0,16.023754119873047
2017-12-18,18.450000762939453,18.75,18.399999618530277,18.65999984741211,3206400.0,16.30333709716797
2017-12-19,18.700000762939453,18.799999237060547,18.3700008392334,18.38999938964844,2253700.0,16.06743812561035
2017-12-20,18.530000686645508,18.6299991607666,18.209999084472656,18.25,2304500.0,15.94511890411377
2017-12-21,18.290000915527344,18.46999931335449,18.010000228881836,18.450000762939453,2862100.0,16.11985969543457
2017-12-22,18.450000762939453,18.530000686645508,18.25,18.290000915527344,2085400.0,15.98006820678711
2017-12-26,18.290000915527344,19.18000030517578,18.270000457763672,18.51000022888184,3234200.0,16.172285079956055
2017-12-27,18.51000022888184,18.56999969482422,18.200000762939453,18.25,1837600.0,15.94511890411377
2017-12-28,18.270000457763672,18.280000686645508,18.020000457763672,18.170000076293945,1939400.0,15.87522315979004
2017-12-29,18.229999542236328,18.32999992370605,17.940000534057617,17.950000762939453,2063900.0,15.683008193969728
2018-01-02,17.959999084472656,18.290000915527344,17.780000686645508,18.26000022888184,2832700.0,15.953855514526367
2018-01-03,18.290000915527344,18.3700008392334,17.920000076293945,18.200000762939453,3789200.0,15.901432991027832
2018-01-04,18.200000762939453,18.3799991607666,17.959999084472656,18.31999969482422,2781300.0,16.00627899169922
2018-01-05,18.3799991607666,18.729999542236328,18.21999931335449,18.68000030517578,3019000.0,16.320812225341797
2018-01-08,18.799999237060547,19.399999618530277,18.799999237060547,19.229999542236328,3668400.0,16.80135154724121
2018-01-09,19.309999465942383,19.75,19.309999465942383,19.549999237060547,3662600.0,17.080936431884766
2018-01-10,19.38999938964844,19.920000076293945,19.32999992370605,19.68000030517578,4012800.0,17.19451904296875
2018-01-11,19.920000076293945,20.309999465942383,19.770000457763672,19.959999084472656,4213100.0,17.43915557861328
2018-01-12,18.5,18.540000915527344,17.6299991607666,17.760000228881836,15445800.0,15.517005920410156
2018-01-16,18.0,18.280000686645508,17.040000915527344,17.15999984741211,7852500.0,14.992779731750488
2018-01-17,17.239999771118164,17.709999084472656,17.170000076293945,17.5,4259700.0,15.289840698242188
2018-01-18,17.469999313354492,17.93000030517578,17.209999084472656,17.860000610351562,4265700.0,15.604373931884766
2018-01-19,17.889999389648438,18.18000030517578,17.75,18.1299991607666,3194000.0,15.8402738571167
2018-01-22,18.21999931335449,18.270000457763672,17.469999313354492,17.549999237060547,5234800.0,15.333526611328123
2018-01-23,17.520000457763672,17.56999969482422,17.170000076293945,17.399999618530273,3628500.0,15.202467918395996
2018-01-24,17.399999618530273,17.450000762939453,16.729999542236328,16.979999542236328,4073900.0,14.835512161254885
2018-01-25,16.979999542236328,17.040000915527344,16.610000610351562,16.84000015258789,2701800.0,14.71319580078125
2018-01-26,16.860000610351562,17.09000015258789,16.610000610351562,17.059999465942383,3348800.0,14.90540885925293
2018-01-29,17.049999237060547,17.200000762939453,16.799999237060547,17.149999618530273,3154700.0,14.98404312133789
2018-01-30,17.079999923706055,17.219999313354492,16.860000610351562,17.06999969482422,1886000.0,14.91414737701416
2018-01-31,17.139999389648438,17.270000457763672,16.700000762939453,16.809999465942383,2749200.0,14.686983108520508
2018-02-01,16.700000762939453,17.010000228881836,16.56999969482422,16.65999984741211,2937100.0,14.555928230285645
2018-02-02,16.559999465942383,16.65999984741211,16.219999313354492,16.229999542236328,3253500.0,14.180234909057615
2018-02-05,16.139999389648438,16.219999313354492,15.640000343322754,15.649999618530272,4131100.0,13.673484802246094
2018-02-06,15.359999656677246,16.3799991607666,15.100000381469728,16.139999389648438,4962200.0,14.10159969329834
2018-02-07,16.15999984741211,16.670000076293945,16.149999618530273,16.469999313354492,4413500.0,14.389923095703123
2018-02-08,16.450000762939453,16.549999237060547,15.760000228881836,15.829999923706056,4286700.0,13.8307523727417
2018-02-09,15.979999542236328,16.329999923706055,15.670000076293944,16.170000076293945,5640900.0,14.127812385559082
2018-02-12,16.290000915527344,16.329999923706055,15.619999885559082,15.800000190734863,2431800.0,13.80454158782959
2018-02-13,15.760000228881836,15.859999656677246,15.489999771118164,15.579999923706056,2463900.0,13.612326622009276
2018-02-14,15.579999923706056,16.399999618530273,15.529999732971191,16.219999313354492,3215900.0,14.171497344970703
2018-02-15,16.299999237060547,16.5,16.239999771118164,16.40999984741211,2263100.0,14.337501525878906
2018-02-16,16.520000457763672,16.969999313354492,16.25,16.399999618530273,2706100.0,14.328764915466309
2018-02-20,16.299999237060547,16.31999969482422,15.779999732971191,15.859999656677246,2489800.0,13.856963157653809
2018-02-21,15.899999618530272,16.209999084472656,15.65999984741211,15.6899995803833,3031200.0,13.708433151245115
2018-02-22,15.8100004196167,15.93000030517578,15.56999969482422,15.619999885559082,2452200.0,13.6472749710083
2018-02-23,15.789999961853027,15.989999771118164,15.670000076293944,15.970000267028809,2580300.0,13.95307159423828
2018-02-26,16.0,16.100000381469727,15.84000015258789,16.079999923706055,2771200.0,14.049179077148438
2018-02-27,16.100000381469727,16.59000015258789,15.56999969482422,15.56999969482422,4474000.0,13.603589057922363
2018-02-28,15.649999618530272,15.949999809265137,15.579999923706056,15.6899995803833,4737000.0,13.708433151245115
2018-03-01,15.789999961853027,16.229999542236328,15.760000228881836,15.970000267028809,3132500.0,13.95307159423828
2018-03-02,15.5600004196167,15.989999771118164,15.380000114440918,15.93000030517578,3553900.0,14.257372856140137
2018-03-05,15.869999885559082,16.110000610351562,15.68000030517578,16.049999237060547,4236100.0,14.364771842956545
2018-03-06,16.049999237060547,16.170000076293945,15.800000190734863,16.059999465942383,2667600.0,14.3737211227417
2018-03-07,15.850000381469728,16.170000076293945,15.84000015258789,15.9399995803833,2989400.0,14.26632022857666
2018-03-08,15.949999809265137,16.049999237060547,15.479999542236328,15.640000343322754,2974400.0,13.997821807861328
2018-03-09,15.6899995803833,15.890000343322754,15.510000228881836,15.850000381469728,3969900.0,14.185771942138672
2018-03-12,15.850000381469728,16.010000228881836,15.5,15.550000190734863,3878600.0,13.91727066040039
2018-03-13,15.630000114440918,16.010000228881836,15.579999923706056,15.609999656677246,2891500.0,13.97097110748291
2018-03-14,15.720000267028809,15.81999969482422,15.43000030517578,15.460000038146973,2518100.0,13.836721420288086
2018-03-15,15.5,15.619999885559082,15.260000228881836,15.3100004196167,1867000.0,13.702470779418944
2018-03-16,15.34000015258789,15.65999984741211,15.31999969482422,15.420000076293944,5084000.0,13.800920486450195
2018-03-19,15.239999771118164,15.40999984741211,14.760000228881836,14.8100004196167,3976100.0,13.254971504211426
2018-03-20,14.81999969482422,14.949999809265137,14.350000381469728,14.470000267028809,4284000.0,12.950669288635254
2018-03-21,14.3100004196167,14.449999809265137,14.010000228881836,14.020000457763672,4411200.0,12.547919273376465
2018-03-22,13.9399995803833,14.09000015258789,13.59000015258789,13.829999923706056,4442300.0,12.37786865234375
2018-03-23,13.920000076293944,13.9399995803833,13.489999771118164,13.5,3811400.0,12.082518577575684
2018-03-26,13.699999809265137,14.09000015258789,13.59000015258789,14.039999961853027,5015700.0,12.565818786621094
2018-03-27,14.06999969482422,14.210000038146973,13.770000457763672,13.880000114440918,4480900.0,12.422618865966797
2018-03-28,14.0,14.3100004196167,13.8100004196167,14.149999618530272,7634000.0,12.664268493652344
2018-03-29,12.649999618530272,13.0,12.199999809265137,12.619999885559082,25461800.0,11.294916152954102
2018-04-02,12.510000228881836,13.279999732971191,12.5,12.81999969482422,11130000.0,11.473917961120604
2018-04-03,12.640000343322754,13.130000114440918,12.600000381469728,13.010000228881836,5747200.0,11.643967628479004
2018-04-04,12.81999969482422,13.479999542236328,12.710000038146973,13.34000015258789,6383800.0,11.939318656921388
2018-04-05,13.350000381469728,13.630000114440918,13.270000457763672,13.5600004196167,5140600.0,12.136219024658203
2018-04-06,13.420000076293944,13.65999984741211,13.239999771118164,13.43000030517578,4238300.0,12.019868850708008
2018-04-09,13.510000228881836,13.760000228881836,13.43000030517578,13.479999542236328,5703600.0,12.064618110656738
2018-04-10,13.68000030517578,13.859999656677246,13.510000228881836,13.68000030517578,5788600.0,12.243618965148926
2018-04-11,13.619999885559082,13.979999542236328,13.600000381469728,13.84000015258789,4284000.0,12.386818885803224
2018-04-12,13.859999656677246,13.869999885559082,13.470000267028809,13.630000114440918,3114400.0,12.198867797851562
2018-04-13,13.729999542236328,13.9399995803833,13.550000190734863,13.609999656677246,3188700.0,12.180967330932615
2018-04-16,13.729999542236328,13.899999618530272,13.600000381469728,13.8100004196167,3227700.0,12.35996913909912
2018-04-17,13.890000343322754,14.18000030517578,13.84000015258789,13.9399995803833,4288900.0,12.476319313049316
2018-04-18,13.989999771118164,14.029999732971191,13.600000381469728,13.65999984741211,3573300.0,12.225717544555664
2018-04-19,13.65999984741211,13.779999732971191,13.449999809265137,13.520000457763672,2507400.0,12.100418090820312
2018-04-20,13.470000267028809,13.539999961853027,12.8100004196167,12.880000114440918,6200800.0,11.527616500854492
2018-04-23,12.899999618530272,13.350000381469728,12.899999618530272,13.199999809265137,3692900.0,11.814017295837402
2018-04-24,13.289999961853027,13.640000343322754,13.119999885559082,13.40999984741211,3613600.0,12.001967430114746
2018-04-25,13.350000381469728,13.630000114440918,13.289999961853027,13.460000038146973,3647100.0,12.046717643737791
2018-04-26,13.600000381469728,13.880000114440918,13.449999809265137,13.670000076293944,3212000.0,12.234668731689451
2018-04-27,13.68000030517578,13.90999984741211,13.600000381469728,13.859999656677246,2500600.0,12.404718399047852
2018-04-30,13.970000267028809,14.0,13.5600004196167,13.649999618530272,3151900.0,12.216769218444824
2018-05-01,13.579999923706056,13.890000343322754,13.470000267028809,13.850000381469728,2409700.0,12.395769119262695
2018-05-02,13.859999656677246,13.869999885559082,13.350000381469728,13.449999809265137,3181800.0,12.037768363952637
2018-05-03,13.420000076293944,13.489999771118164,12.800000190734863,12.829999923706056,5091400.0,11.482867240905762
2018-05-04,12.829999923706056,13.079999923706056,12.739999771118164,13.0,4903100.0,11.635017395019531
